place_id,name,state,lga,lat,lon,use_for_reachability,anchor_source,anchor_status,anchor_lat,anchor_lon,road_snap_distance_m,road_snap_status,road_snap_highway,road_snap_road_name,input_lat,input_lon,gazetteer_type,gazetteer_lga,gazetteer_seen_types,area_sqkm,point_method,is_hub,place_type,loc_code,source,source_objectid,official_name_raw,graph_node,official_centre_lat,official_centre_lon,roadpoint_offset_m,graph_component_id,hub_component_candidate_count,all_component_candidate_count,mainland_filter_reason,gazetteer_ref_number,input_to_anchor_distance_m,road_snap_lat,road_snap_lon,road_snap_search_radius_m,road_snap_edge_u,road_snap_edge_v,road_snap_edge_key,road_snap_osmid,road_snap_edge_length_m,road_snap_used_avoided_road_type
qld_locality_4145,West Haldon,QLD,Toowoomba Regional,-27.77058370,152.08908050,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-27.77058370,152.08908050,0.0,snapped_to_nearest_usable_road,,,-27.7705837,152.0890805,,,,73.47536600000001,road_node_inside_locality_hub_component,0,locality_road_representative_point,4145,qld_admin_boundaries_locality_boundary,3339,West Haldon,2562937,-27.7739144,152.0863886,515.2,0,20,22,,,0.0,-27.77058370,152.08908050,50.0,2562937,2562801,0,,998.7,false
qld_locality_3133,West Ipswich,QLD,Ipswich City,-27.62025831,152.74826333,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.62028000,152.74833000,6.9,snapped_to_nearest_usable_road,,,-27.6200095,152.7488852,SUB,Ipswich City,SUB,0.6761320000000001,road_node_inside_locality_hub_component,0,locality_road_representative_point,3133,qld_admin_boundaries_locality_boundary,3340,West Ipswich,2465108,-27.6202947,152.7489944,37.8,0,135,135,,45087,62.4,-27.62025831,152.74826333,50.0,2465116,2465114,0,,57.3,false
qld_locality_4685,West Mackay,QLD,Mackay Regional,-21.15342775,149.16185786,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-21.15278000,149.16250000,98.0,snapped_to_nearest_usable_road,,,-21.1509265,149.1627260,SUB,Mackay Regional,SUB,6.4685299999999994,road_node_inside_locality_hub_component,0,locality_road_representative_point,4685,qld_admin_boundaries_locality_boundary,3351,West Mackay,891431,-21.1507801,149.1630422,39.3,0,468,468,,46847,207.4,-21.15342775,149.16185786,100.0,891424,891423,0,,158.6,false
qld_locality_2921,West Rockhampton,QLD,Rockhampton Regional,-23.38750898,150.48114055,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-23.38750000,150.48139000,25.3,snapped_to_nearest_usable_road,,,-23.3883762,150.4782080,SUB,Rockhampton Regional,SUB,6.562933,road_node_inside_locality_hub_component,0,locality_road_representative_point,2921,qld_admin_boundaries_locality_boundary,3354,West Rockhampton,1067329,-23.3848206,150.4757484,510.8,0,188,188,,52186,339.1,-23.38750898,150.48114055,50.0,1067360,1067374,0,,938.9,false
qld_locality_3802,West Woombye,QLD,Sunshine Coast Regional,-26.66718680,152.93175040,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-26.66718680,152.93175040,0.0,snapped_to_nearest_usable_road,,,-26.6671868,152.9317504,,,LOCB,11.96032,road_node_inside_locality_hub_component,0,locality_road_representative_point,3802,qld_admin_boundaries_locality_boundary,2753,West Woombye,2114293,-26.6670335,152.9323814,72.8,0,116,118,,,0.0,-26.66718680,152.93175040,50.0,2114293,2114311,0,,47.1,false
qld_locality_2924,Westbrook,QLD,Toowoomba Regional,-27.60473288,151.86954875,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.60472000,151.86944000,10.7,snapped_to_nearest_usable_road,,,-27.6079481,151.8483952,POPL,Toowoomba Regional,POPL;PRSH;LOCB,60.715630000000004,road_node_inside_locality_hub_component,0,locality_road_representative_point,2924,qld_admin_boundaries_locality_boundary,2754,Westbrook,2341253,-27.6043375,151.8427329,776.6,0,232,232,,37091,2104.5,-27.60473288,151.86954875,50.0,2352532,2352530,0,,78.0,false
qld_locality_2925,Westcourt,QLD,Cairns Regional,-16.93015992,145.75319287,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-16.93000000,145.75306000,22.6,snapped_to_nearest_usable_road,,,-16.9299614,145.7534478,SUB,Cairns Regional,SUB,1.612843,road_node_inside_locality_hub_component,0,locality_road_representative_point,2925,qld_admin_boundaries_locality_boundary,2755,Westcourt,303280,-16.9298791,145.7531253,37.2,0,322,322,,48929,41.5,-16.93015992,145.75319287,50.0,303279,303280,0,,86.2,false
qld_locality_2930,Westlake,QLD,Brisbane City,-27.54891283,152.91250859,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.54889000,152.91250000,2.7,snapped_to_nearest_usable_road,,,-27.5493398,152.9128706,SUB,Brisbane City,SUB,2.226013,road_node_inside_locality_hub_component,0,locality_road_representative_point,2930,qld_admin_boundaries_locality_boundary,2758,Westlake,2027637,-27.5494501,152.9122560,69.8,0,287,287,,41943,61.9,-27.54891283,152.91250859,50.0,2027660,2028893,0,,374.7,false
qld_locality_4958,Westvale,QLD,Somerset Regional,-27.01308100,152.59466280,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-27.01308100,152.59466280,0.0,snapped_to_nearest_usable_road,,,-27.0130810,152.5946628,,,LOCB,70.293572,road_node_inside_locality_hub_component,0,locality_road_representative_point,4958,qld_admin_boundaries_locality_boundary,2760,Westvale,1858528,-27.0201270,152.5977574,945.4,0,5,5,,,0.0,-27.01308100,152.59466280,50.0,1858593,1858528,0,,7608.8,false
qld_locality_2931,Westwood,QLD,Banana Shire,-23.61380770,150.15797830,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_only_review_lga,-23.61444000,150.15667000,149.9,snapped_to_nearest_usable_road,,,-23.7303647,150.1931879,POPL,Rockhampton Regional,POPL;PRSH,270.73953400000005,road_node_inside_locality_hub_component,0,locality_road_representative_point,2931,qld_admin_boundaries_locality_boundary,2761,Westwood,1238749,-23.7344285,150.1982347,748.2,0,26,26,,37148,13416.0,-23.61380770,150.15797830,200.0,1058760,1058759,0,,192.3,false
qld_locality_2932,Westwood,QLD,Rockhampton Regional,-23.61380770,150.15797830,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-23.61444000,150.15667000,149.9,snapped_to_nearest_usable_road,,,-23.6066119,150.1400936,POPL,Rockhampton Regional,POPL;PRSH,175.081017,road_node_inside_locality_hub_component,0,locality_road_representative_point,2932,qld_admin_boundaries_locality_boundary,2762,Westwood,1058421,-23.6013820,150.1319552,1106.5,0,56,56,,37148,1900.0,-23.61380770,150.15797830,200.0,1058760,1058759,0,,192.3,false
qld_locality_2934,Wetheron,QLD,North Burnett Regional,-25.54572131,151.71913740,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-25.54583000,151.71861000,53.8,snapped_to_nearest_usable_road,,,-25.4835190,151.7165284,POPL,North Burnett Regional,POPL;PRSH;LOCB,125.841174,road_node_inside_locality_hub_component,0,locality_road_representative_point,2934,qld_admin_boundaries_locality_boundary,2763,Wetheron,1768212,-25.5043516,151.7040134,2922.7,0,18,18,,37158,6931.8,-25.54572131,151.71913740,100.0,1766137,1766160,0,,224.1,false
qld_locality_3803,Weyba Downs,QLD,Sunshine Coast Regional,-26.44889230,153.05292790,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-26.44889230,153.05292790,0.0,snapped_to_nearest_usable_road,,,-26.4488923,153.0529279,,,LOCB,6.135701,road_node_inside_locality_hub_component,0,locality_road_representative_point,3803,qld_admin_boundaries_locality_boundary,2764,Weyba Downs,3424904,-26.4502994,153.0445427,949.7,0,20,20,,,0.0,-26.44889230,153.05292790,50.0,2120354,3424904,0,,1172.0,false
qld_locality_4350,Wheatlands,QLD,South Burnett Regional,-26.22760790,151.85212170,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-26.22760790,151.85212170,0.0,snapped_to_nearest_usable_road,,,-26.2276079,151.8521217,,,LOCB,33.254126,road_node_inside_locality_hub_component,0,locality_road_representative_point,4350,qld_admin_boundaries_locality_boundary,2840,Wheatlands,1779175,-26.2263254,151.8520274,159.5,0,17,17,,,0.0,-26.22760790,151.85212170,50.0,1778955,1779175,0,,698.0,false
qld_locality_5491,Wheatvale,QLD,Southern Downs Regional,-28.16508650,151.87595300,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-28.16508650,151.87595300,0.0,snapped_to_nearest_usable_road,,,-28.1650865,151.8759530,,,LOCB,15.365619,road_node_inside_locality_hub_component,0,locality_road_representative_point,5491,qld_admin_boundaries_locality_boundary,2841,Wheatvale,2264461,-28.1623434,151.8689312,855.0,0,6,6,,,0.0,-28.16508650,151.87595300,50.0,2264407,2264461,0,,3323.0,false
qld_locality_4185,Whichello,QLD,Toowoomba Regional,-27.29577860,152.00100210,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-27.29577860,152.00100210,0.0,snapped_to_nearest_usable_road,,,-27.2957786,152.0010021,,,LOCB,11.701626,road_node_inside_locality_hub_component,0,locality_road_representative_point,4185,qld_admin_boundaries_locality_boundary,2529,Whichello,1816062,-27.2923205,152.0004410,437.7,0,12,12,,,0.0,-27.29577860,152.00100210,50.0,1815522,1816062,0,,782.1,false
qld_locality_2938,White Patch,QLD,Moreton Bay City,-27.02938838,153.12314079,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.03000000,153.12361000,82.6,snapped_to_nearest_usable_road,,,-27.0320029,153.1235778,POPL,Moreton Bay City,POPL;LOCB,2.6447270000000005,road_node_inside_locality_hub_component,0,locality_road_representative_point,2938,qld_admin_boundaries_locality_boundary,2557,White Patch,3284352,-27.0320551,153.1235178,9.3,0,8,8,,37294,222.7,-27.02938838,153.12314079,100.0,3284369,3284379,0,,157.7,false
qld_locality_2939,White Rock,QLD,Cairns Regional,-16.97678790,145.75592140,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-16.97678790,145.75592140,0.0,snapped_to_nearest_usable_road,,,-16.9767879,145.7559214,,,HILL;ROCK,9.530033,road_node_inside_locality_hub_component,0,locality_road_representative_point,2939,qld_admin_boundaries_locality_boundary,2575,White Rock,385448,-16.9778610,145.7595386,421.6,0,352,352,,,0.0,-16.97678790,145.75592140,50.0,385397,385448,0,,125.3,false
qld_locality_5186,White Rock,QLD,Ipswich City,-27.69475020,152.84142810,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-27.69475020,152.84142810,0.0,snapped_to_nearest_usable_road,,,-27.6947502,152.8414281,,,HILL;ROCK,17.520611000000002,road_node_inside_locality_hub_component,0,locality_road_representative_point,5186,qld_admin_boundaries_locality_boundary,2576,White Rock,2462502,-27.6952171,152.8494018,889.6,0,123,123,,,0.0,-27.69475020,152.84142810,50.0,2462503,2462502,0,,58.6,false
qld_locality_2941,Whiteside,QLD,Moreton Bay City,-27.24606217,152.92206888,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.24667000,152.92111000,116.0,snapped_to_nearest_usable_road,,,-27.2461415,152.9116716,SUB,Moreton Bay City,PRSH;SUB,15.387485,road_node_inside_locality_hub_component,0,locality_road_representative_point,2941,qld_admin_boundaries_locality_boundary,2577,Whiteside,2161110,-27.2457152,152.9079459,418.2,0,84,85,,45477,934.9,-27.24606217,152.92206888,200.0,2090053,2090038,0,,310.1,false
qld_locality_2944,Whitfield,QLD,Cairns Regional,-16.90174347,145.72893861,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-16.90167000,145.72806000,94.2,snapped_to_nearest_usable_road,,,-16.8964045,145.7297606,SUB,Cairns Regional,PRSH;SUB,5.963736,road_node_inside_locality_hub_component,0,locality_road_representative_point,2944,qld_admin_boundaries_locality_boundary,2578,Whitfield,127393,-16.8960190,145.7296149,47.7,0,258,258,,48933,612.8,-16.90174347,145.72893861,100.0,279981,127407,0,,212.6,false
qld_locality_5027,Widgee Crossing South,QLD,Gympie Regional,-26.19761550,152.61099820,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-26.19761550,152.61099820,0.0,snapped_to_nearest_usable_road,,,-26.1976155,152.6109982,,,LOCB,5.175878,road_node_inside_locality_hub_component,0,locality_road_representative_point,5027,qld_admin_boundaries_locality_boundary,2582,Widgee Crossing South,1893974,-26.1979396,152.6120007,118.6,0,7,7,,,0.0,-26.19761550,152.61099820,50.0,1893974,1893942,0,,492.5,false
qld_locality_2953,Wights Mountain,QLD,Moreton Bay City,-27.39474440,152.84375130,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-27.39474440,152.84375130,0.0,snapped_to_nearest_usable_road,,,-27.3947444,152.8437513,,,LOCB,9.11182,road_node_inside_locality_hub_component,0,locality_road_representative_point,2953,qld_admin_boundaries_locality_boundary,2649,Wights Mountain,1953254,-27.3968961,152.8458000,353.3,0,55,55,,,0.0,-27.39474440,152.84375130,50.0,1953254,1953262,0,,356.6,false
qld_locality_2958,Wildash,QLD,Southern Downs Regional,-28.34150890,152.06530310,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-28.34150890,152.06530310,0.0,snapped_to_nearest_usable_road,,,-28.3415089,152.0653031,,,PRSH;LOCB,85.704318,road_node_inside_locality_hub_component,0,locality_road_representative_point,2958,qld_admin_boundaries_locality_boundary,2651,Wildash,2375475,-28.3341112,152.0639962,946.9,0,24,28,,,0.0,-28.34150890,152.06530310,50.0,2375447,2375475,0,,2766.7,false
qld_locality_4351,Wilkesdale,QLD,South Burnett Regional,-26.36063950,151.65237020,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-26.36063950,151.65237020,0.0,snapped_to_nearest_usable_road,,,-26.3606395,151.6523702,,,LOCB,58.194616,road_node_inside_locality_hub_component,0,locality_road_representative_point,4351,qld_admin_boundaries_locality_boundary,2652,Wilkesdale,1788250,-26.3542844,151.6489071,878.6,0,16,16,,,0.0,-26.36063950,151.65237020,50.0,1788250,1788235,0,,1251.7,false
qld_locality_2959,Willawong,QLD,Brisbane City,-27.59415560,153.00470969,true,qld_gazetteer_settlement_point,gazetteer_settlement_exact_name_exact_lga,-27.59417000,153.00472000,1.9,snapped_to_nearest_usable_road,,,-27.5919031,153.0032631,SUB,Brisbane City,SUB,8.365804,road_node_inside_locality_hub_component,0,locality_road_representative_point,2959,qld_admin_boundaries_locality_boundary,2653,Willawong,3873424,-27.5915880,153.0028332,62.1,0,175,175,,50235,290.1,-27.59415560,153.00470969,50.0,3873385,3873378,0,,49.6,false
qld_locality_2960,Willow Vale,QLD,Gold Coast City,-27.84575290,153.26475270,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-27.84575290,153.26475270,0.0,snapped_to_nearest_usable_road,,,-27.8457529,153.2647527,,,LOCB,21.463441,road_node_inside_locality_hub_component,0,locality_road_representative_point,2960,qld_admin_boundaries_locality_boundary,2654,Willow Vale,3022596,-27.8452476,153.2597454,561.0,0,130,130,,,0.0,-27.84575290,153.26475270,50.0,3022596,3022579,0,,538.4,false
qld_locality_3625,Willowbank,QLD,Ipswich City,-27.68373300,152.67110950,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-27.68373300,152.67110950,0.0,snapped_to_nearest_usable_road,,,-27.6837330,152.6711095,,,LOCB,20.57829,road_node_inside_locality_hub_component,0,locality_road_representative_point,3625,qld_admin_boundaries_locality_boundary,2655,Willowbank,2571068,-27.6818633,152.6746477,458.7,0,201,201,,,0.0,-27.68373300,152.67110950,50.0,2571068,2571062,0,,645.5,false
qld_locality_2963,Willowvale,QLD,Southern Downs Regional,-28.12401410,152.02673890,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-28.12401410,152.02673890,0.0,snapped_to_nearest_usable_road,,,-28.1240141,152.0267389,,,LOCB,47.347913000000005,road_node_inside_locality_hub_component,0,locality_road_representative_point,2963,qld_admin_boundaries_locality_boundary,2680,Willowvale,2263256,-28.1313106,152.0280759,933.0,0,16,16,,,0.0,-28.12401410,152.02673890,50.0,2263255,2263256,0,,511.1,false
qld_locality_4718,Wilson Beach,QLD,Whitsunday Regional,-20.47378030,148.72509150,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-20.47378030,148.72509150,0.0,snapped_to_nearest_usable_road,,,-20.4737803,148.7250915,,,BCH;LOCB,3.323604,road_node_inside_locality_hub_component,0,locality_road_representative_point,4718,qld_admin_boundaries_locality_boundary,2765,Wilson Beach,1454182,-20.4751675,148.7235655,236.7,0,7,7,,,0.0,-20.47378030,148.72509150,50.0,1454182,861709,0,,130.7,false
qld_locality_4575,Wilson Valley,QLD,North Burnett Regional,-25.54746110,151.84211200,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-25.54746110,151.84211200,0.0,snapped_to_nearest_usable_road,,,-25.5474611,151.8421120,,,LOCB,38.142962999999995,road_node_inside_locality_hub_component,0,locality_road_representative_point,4575,qld_admin_boundaries_locality_boundary,2766,Wilson Valley,2169256,-25.5516180,151.8469842,746.5,0,5,5,,,0.0,-25.54746110,151.84211200,50.0,2169256,2171370,0,,9875.6,false
qld_locality_5101,Wilsons Plains,QLD,Scenic Rim Regional,-27.83737090,152.65508600,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-27.83737090,152.65508600,0.0,snapped_to_nearest_usable_road,,,-27.8373709,152.6550860,,,LOCB,10.844496,road_node_inside_locality_hub_component,0,locality_road_representative_point,5101,qld_admin_boundaries_locality_boundary,2767,Wilsons Plains,2568827,-27.8423373,152.6584945,731.3,0,3,3,,,0.0,-27.83737090,152.65508600,50.0,2568827,2568814,0,,2054.4,false
qld_locality_4549,Wilsons Pocket,QLD,Gympie Regional,-26.12491140,152.80649520,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-26.12491140,152.80649520,0.0,snapped_to_nearest_usable_road,,,-26.1249114,152.8064952,,,LOCB,18.122348,road_node_inside_locality_hub_component,0,locality_road_representative_point,4549,qld_admin_boundaries_locality_boundary,2768,Wilsons Pocket,2003517,-26.1201773,152.8088242,641.7,0,10,10,,,0.0,-26.12491140,152.80649520,50.0,2003517,2003496,0,,1541.3,false
qld_locality_3599,Wilsonton,QLD,Toowoomba Regional,-27.54185970,151.91905930,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-27.54185970,151.91905930,0.0,snapped_to_nearest_usable_road,,,-27.5418597,151.9190593,,,LOCB,5.310545,road_node_inside_locality_hub_component,0,locality_road_representative_point,3599,qld_admin_boundaries_locality_boundary,2822,Wilsonton,1640627,-27.5420745,151.9176851,155.3,0,393,393,,,0.0,-27.54185970,151.91905930,50.0,1640627,2588392,0,,195.4,false
qld_locality_5720,Wilsonton Heights,QLD,Toowoomba Regional,-27.53182640,151.92650490,true,existing_small_locality_road_anchor,existing_small_locality_road_anchor_accepted,-27.53182640,151.92650490,0.0,snapped_to_nearest_usable_road,,,-27.5318264,151.9265049,,,LOCB,1.452294,road_node_inside_locality_hub_component,0,locality_road_representative_point,5720,qld_admin_boundaries_locality_boundary,2769,Wilsonton Heights,2344006,-27.5325455,151.9268418,97.7,0,162,162,,,0.0,-27.53182640,151.92650490,50.0,2344006,2588463,0,,71.2,false
